Tg,Tf,theta,R,tau_a
363.15,418.15,16,170690,0.25
363.15,423.15,16,170690,0.25
363.15,428.15,16,170690,0.25
363.15,433.15,16,170690,0.25
363.15,413.15,18,170690,0.25
363.15,418.15,18,170690,0.25
363.15,423.15,18,170690,0.25
363.15,428.15,18,170690,0.25
363.15,433.15,18,170690,0.25
363.15,413.15,20,170690,0.25
363.15,418.15,20,170690,0.25
363.15,423.15,20,170690,0.25
363.15,428.15,20,170690,0.25
363.15,433.15,20,170690,0.25
363.15,413.15,22,170690,0.25
363.15,418.15,22,170690,0.25
363.15,423.15,22,170690,0.25
363.15,428.15,22,170690,0.25
363.15,433.15,22,170690,0.25
363.15,413.15,24,170690,0.25
363.15,418.15,24,170690,0.25
363.15,423.15,24,170690,0.25
363.15,428.15,24,170690,0.25
363.15,433.15,24,170690,0.25
363.15,413.15,0,170690,0.30000000000000004
363.15,418.15,0,170690,0.30000000000000004
363.15,423.15,0,170690,0.30000000000000004
363.15,428.15,0,170690,0.30000000000000004
363.15,433.15,0,170690,0.30000000000000004
363.15,413.15,2,170690,0.30000000000000004
363.15,418.15,2,170690,0.30000000000000004
363.15,423.15,2,170690,0.30000000000000004
363.15,428.15,2,170690,0.30000000000000004
363.15,433.15,2,170690,0.30000000000000004
363.15,413.15,4,170690,0.30000000000000004
363.15,418.15,4,170690,0.30000000000000004
363.15,423.15,4,170690,0.30000000000000004
363.15,428.15,4,170690,0.30000000000000004
363.15,433.15,4,170690,0.30000000000000004
363.15,413.15,6,170690,0.30000000000000004
363.15,418.15,6,170690,0.30000000000000004
363.15,423.15,6,170690,0.30000000000000004
363.15,428.15,6,170690,0.30000000000000004
363.15,433.15,6,170690,0.30000000000000004
363.15,413.15,8,170690,0.30000000000000004
363.15,418.15,8,170690,0.30000000000000004
363.15,423.15,8,170690,0.30000000000000004
363.15,428.15,8,170690,0.30000000000000004
363.15,433.15,8,170690,0.30000000000000004
363.15,413.15,10,170690,0.30000000000000004
363.15,418.15,10,170690,0.30000000000000004
363.15,423.15,10,170690,0.30000000000000004
363.15,428.15,10,170690,0.30000000000000004
363.15,433.15,10,170690,0.30000000000000004
363.15,413.15,12,170690,0.30000000000000004
363.15,418.15,12,170690,0.30000000000000004
363.15,423.15,12,170690,0.30000000000000004
363.15,428.15,12,170690,0.30000000000000004
363.15,433.15,12,170690,0.30000000000000004
363.15,413.15,14,170690,0.30000000000000004
363.15,418.15,14,170690,0.30000000000000004
363.15,423.15,14,170690,0.30000000000000004
363.15,428.15,14,170690,0.30000000000000004
363.15,433.15,14,170690,0.30000000000000004
363.15,413.15,16,170690,0.30000000000000004
363.15,418.15,16,170690,0.30000000000000004
363.15,423.15,16,170690,0.30000000000000004
363.15,428.15,16,170690,0.30000000000000004
363.15,433.15,16,170690,0.30000000000000004
363.15,413.15,18,170690,0.30000000000000004
363.15,418.15,18,170690,0.30000000000000004
363.15,423.15,18,170690,0.30000000000000004
363.15,428.15,18,170690,0.30000000000000004
363.15,433.15,18,170690,0.30000000000000004
363.15,413.15,20,170690,0.30000000000000004
363.15,418.15,20,170690,0.30000000000000004
363.15,423.15,20,170690,0.30000000000000004
363.15,428.15,20,170690,0.30000000000000004
363.15,433.15,20,170690,0.30000000000000004
363.15,413.15,22,170690,0.30000000000000004
363.15,418.15,22,170690,0.30000000000000004
363.15,423.15,22,170690,0.30000000000000004
363.15,428.15,22,170690,0.30000000000000004
363.15,433.15,22,170690,0.30000000000000004
363.15,413.15,24,170690,0.30000000000000004
363.15,418.15,24,170690,0.30000000000000004
363.15,423.15,24,170690,0.30000000000000004
363.15,428.15,24,170690,0.30000000000000004
363.15,433.15,24,170690,0.30000000000000004
363.15,413.15,0,170690,0.35000000000000003
363.15,418.15,0,170690,0.35000000000000003
363.15,423.15,0,170690,0.35000000000000003
363.15,428.15,0,170690,0.35000000000000003
363.15,433.15,0,170690,0.35000000000000003
363.15,413.15,2,170690,0.35000000000000003
363.15,418.15,2,170690,0.35000000000000003
363.15,423.15,2,170690,0.35000000000000003
363.15,428.15,2,170690,0.35000000000000003
363.15,433.15,2,170690,0.35000000000000003
363.15,413.15,4,170690,0.35000000000000003
363.15,418.15,4,170690,0.35000000000000003
363.15,423.15,4,170690,0.35000000000000003
363.15,428.15,4,170690,0.35000000000000003
363.15,433.15,4,170690,0.35000000000000003
363.15,413.15,6,170690,0.35000000000000003
363.15,418.15,6,170690,0.35000000000000003
363.15,423.15,6,170690,0.35000000000000003
363.15,428.15,6,170690,0.35000000000000003
363.15,433.15,6,170690,0.35000000000000003
363.15,413.15,8,170690,0.35000000000000003
363.15,418.15,8,170690,0.35000000000000003
363.15,423.15,8,170690,0.35000000000000003
363.15,428.15,8,170690,0.35000000000000003
363.15,433.15,8,170690,0.35000000000000003
363.15,413.15,10,170690,0.35000000000000003
363.15,418.15,10,170690,0.35000000000000003
363.15,423.15,10,170690,0.35000000000000003
363.15,428.15,10,170690,0.35000000000000003
363.15,433.15,10,170690,0.35000000000000003
363.15,413.15,12,170690,0.35000000000000003
363.15,418.15,12,170690,0.35000000000000003
363.15,423.15,12,170690,0.35000000000000003
363.15,428.15,12,170690,0.35000000000000003
363.15,433.15,12,170690,0.35000000000000003
363.15,413.15,14,170690,0.35000000000000003
363.15,418.15,14,170690,0.35000000000000003
363.15,423.15,14,170690,0.35000000000000003
363.15,428.15,14,170690,0.35000000000000003
363.15,433.15,14,170690,0.35000000000000003
363.15,413.15,16,170690,0.35000000000000003
363.15,418.15,16,170690,0.35000000000000003
363.15,423.15,16,170690,0.35000000000000003
363.15,428.15,16,170690,0.35000000000000003
363.15,433.15,16,170690,0.35000000000000003
363.15,413.15,18,170690,0.35000000000000003
363.15,418.15,18,170690,0.35000000000000003
363.15,423.15,18,170690,0.35000000000000003
363.15,428.15,18,170690,0.35000000000000003
363.15,433.15,18,170690,0.35000000000000003
363.15,413.15,20,170690,0.35000000000000003
363.15,418.15,20,170690,0.35000000000000003
363.15,423.15,20,170690,0.35000000000000003
363.15,428.15,20,170690,0.35000000000000003
363.15,433.15,20,170690,0.35000000000000003
363.15,413.15,22,170690,0.35000000000000003
363.15,418.15,22,170690,0.35000000000000003
363.15,423.15,22,170690,0.35000000000000003
363.15,428.15,22,170690,0.35000000000000003
363.15,433.15,22,170690,0.35000000000000003
363.15,413.15,24,170690,0.35000000000000003
363.15,418.15,24,170690,0.35000000000000003
363.15,423.15,24,170690,0.35000000000000003
363.15,428.15,24,170690,0.35000000000000003
363.15,433.15,24,170690,0.35000000000000003
363.15,413.15,0,170690,0.4
363.15,418.15,0,170690,0.4
363.15,423.15,0,170690,0.4
363.15,428.15,0,170690,0.4
363.15,433.15,0,170690,0.4
363.15,413.15,2,170690,0.4
363.15,418.15,2,170690,0.4
363.15,423.15,2,170690,0.4
363.15,428.15,2,170690,0.4
363.15,433.15,2,170690,0.4
363.15,413.15,4,170690,0.4
363.15,418.15,4,170690,0.4
363.15,423.15,4,170690,0.4
363.15,428.15,4,170690,0.4
363.15,433.15,4,170690,0.4
363.15,413.15,6,170690,0.4
363.15,418.15,6,170690,0.4
363.15,423.15,6,170690,0.4
363.15,428.15,6,170690,0.4
363.15,433.15,6,170690,0.4
363.15,413.15,8,170690,0.4
363.15,418.15,8,170690,0.4
363.15,423.15,8,170690,0.4
363.15,428.15,8,170690,0.4
363.15,433.15,8,170690,0.4
363.15,413.15,10,170690,0.4
363.15,418.15,10,170690,0.4
363.15,423.15,10,170690,0.4
363.15,428.15,10,170690,0.4
363.15,433.15,10,170690,0.4
363.15,413.15,12,170690,0.4
363.15,418.15,12,170690,0.4
363.15,423.15,12,170690,0.4
363.15,428.15,12,170690,0.4
363.15,433.15,12,170690,0.4
363.15,413.15,14,170690,0.4
363.15,418.15,14,170690,0.4
363.15,423.15,14,170690,0.4
363.15,428.15,14,170690,0.4
363.15,433.15,14,170690,0.4
363.15,413.15,16,170690,0.4
363.15,418.15,16,170690,0.4
363.15,423.15,16,170690,0.4
363.15,428.15,16,170690,0.4
363.15,433.15,16,170690,0.4
363.15,413.15,18,170690,0.4
363.15,418.15,18,170690,0.4
363.15,423.15,18,170690,0.4
363.15,428.15,18,170690,0.4
363.15,433.15,18,170690,0.4
363.15,413.15,20,170690,0.4
363.15,418.15,20,170690,0.4
363.15,423.15,20,170690,0.4
363.15,428.15,20,170690,0.4
363.15,433.15,20,170690,0.4
363.15,413.15,22,170690,0.4
363.15,418.15,22,170690,0.4
363.15,423.15,22,170690,0.4
363.15,428.15,22,170690,0.4
363.15,433.15,22,170690,0.4
363.15,413.15,24,170690,0.4
363.15,418.15,24,170690,0.4
363.15,423.15,24,170690,0.4
363.15,428.15,24,170690,0.4
363.15,433.15,24,170690,0.4
363.15,413.15,0,170690,0.45
363.15,418.15,0,170690,0.45
363.15,423.15,0,170690,0.45
363.15,428.15,0,170690,0.45
363.15,433.15,0,170690,0.45
363.15,413.15,2,170690,0.45
363.15,418.15,2,170690,0.45
363.15,423.15,2,170690,0.45
363.15,428.15,2,170690,0.45
363.15,433.15,2,170690,0.45
363.15,413.15,4,170690,0.45
363.15,418.15,4,170690,0.45
363.15,423.15,4,170690,0.45
363.15,428.15,4,170690,0.45
363.15,433.15,4,170690,0.45
363.15,413.15,6,170690,0.45
363.15,418.15,6,170690,0.45
363.15,423.15,6,170690,0.45
363.15,428.15,6,170690,0.45
363.15,433.15,6,170690,0.45
363.15,413.15,8,170690,0.45
363.15,418.15,8,170690,0.45
363.15,423.15,8,170690,0.45
363.15,428.15,8,170690,0.45
363.15,433.15,8,170690,0.45
363.15,413.15,10,170690,0.45
363.15,418.15,10,170690,0.45
363.15,423.15,10,170690,0.45
363.15,428.15,10,170690,0.45
363.15,433.15,10,170690,0.45
363.15,413.15,12,170690,0.45
363.15,418.15,12,170690,0.45
363.15,423.15,12,170690,0.45
363.15,428.15,12,170690,0.45
363.15,433.15,12,170690,0.45
363.15,413.15,14,170690,0.45
363.15,418.15,14,170690,0.45
363.15,423.15,14,170690,0.45
363.15,428.15,14,170690,0.45
363.15,433.15,14,170690,0.45
363.15,413.15,16,170690,0.45
363.15,418.15,16,170690,0.45
363.15,423.15,16,170690,0.45
363.15,428.15,16,170690,0.45
363.15,433.15,16,170690,0.45
363.15,413.15,18,170690,0.45
363.15,418.15,18,170690,0.45
363.15,423.15,18,170690,0.45
363.15,428.15,18,170690,0.45
363.15,433.15,18,170690,0.45
363.15,413.15,20,170690,0.45
363.15,418.15,20,170690,0.45
363.15,423.15,20,170690,0.45
363.15,428.15,20,170690,0.45
363.15,433.15,20,170690,0.45
363.15,413.15,22,170690,0.45
363.15,418.15,22,170690,0.45
363.15,423.15,22,170690,0.45
363.15,428.15,22,170690,0.45
363.15,433.15,22,170690,0.45
363.15,413.15,24,170690,0.45
363.15,418.15,24,170690,0.45
363.15,423.15,24,170690,0.45
363.15,428.15,24,170690,0.45
363.15,433.15,24,170690,0.45
363.15,413.15,0,170690,0.5
363.15,418.15,0,170690,0.5
363.15,423.15,0,170690,0.5
363.15,428.15,0,170690,0.5
363.15,433.15,0,170690,0.5
363.15,413.15,2,170690,0.5
363.15,418.15,2,170690,0.5
363.15,423.15,2,170690,0.5
363.15,428.15,2,170690,0.5
363.15,433.15,2,170690,0.5
363.15,413.15,4,170690,0.5
363.15,418.15,4,170690,0.5
363.15,423.15,4,170690,0.5
363.15,428.15,4,170690,0.5
363.15,433.15,4,170690,0.5
363.15,413.15,6,170690,0.5
363.15,418.15,6,170690,0.5
363.15,423.15,6,170690,0.5
363.15,428.15,6,170690,0.5
363.15,433.15,6,170690,0.5
363.15,413.15,8,170690,0.5
363.15,418.15,8,170690,0.5
363.15,423.15,8,170690,0.5
363.15,428.15,8,170690,0.5
363.15,433.15,8,170690,0.5
363.15,413.15,10,170690,0.5
363.15,418.15,10,170690,0.5
363.15,423.15,10,170690,0.5
363.15,428.15,10,170690,0.5
363.15,433.15,10,170690,0.5
363.15,413.15,12,170690,0.5
363.15,418.15,12,170690,0.5
363.15,423.15,12,170690,0.5
363.15,428.15,12,170690,0.5
363.15,433.15,12,170690,0.5
363.15,413.15,14,170690,0.5
363.15,418.15,14,170690,0.5
363.15,423.15,14,170690,0.5
363.15,428.15,14,170690,0.5
363.15,433.15,14,170690,0.5
363.15,413.15,16,170690,0.5
363.15,418.15,16,170690,0.5
363.15,423.15,16,170690,0.5
363.15,428.15,16,170690,0.5
363.15,433.15,16,170690,0.5
363.15,413.15,18,170690,0.5
363.15,418.15,18,170690,0.5
363.15,423.15,18,170690,0.5
363.15,428.15,18,170690,0.5
363.15,433.15,18,170690,0.5
363.15,413.15,20,170690,0.5
363.15,418.15,20,170690,0.5
363.15,423.15,20,170690,0.5
363.15,428.15,20,170690,0.5
363.15,433.15,20,170690,0.5
363.15,413.15,22,170690,0.5
363.15,418.15,22,170690,0.5
363.15,423.15,22,170690,0.5
363.15,428.15,22,170690,0.5
363.15,433.15,22,170690,0.5
363.15,413.15,24,170690,0.5
363.15,418.15,24,170690,0.5
363.15,423.15,24,170690,0.5
363.15,428.15,24,170690,0.5
363.15,433.15,24,170690,0.5
363.15,413.15,0,170690,0.55
363.15,418.15,0,170690,0.55
363.15,423.15,0,170690,0.55
363.15,428.15,0,170690,0.55
363.15,433.15,0,170690,0.55
363.15,413.15,2,170690,0.55
363.15,418.15,2,170690,0.55
363.15,423.15,2,170690,0.55
363.15,428.15,2,170690,0.55
363.15,433.15,2,170690,0.55
363.15,413.15,4,170690,0.55
363.15,418.15,4,170690,0.55
363.15,423.15,4,170690,0.55
363.15,428.15,4,170690,0.55
363.15,433.15,4,170690,0.55
363.15,413.15,6,170690,0.55
363.15,418.15,6,170690,0.55
363.15,423.15,6,170690,0.55
363.15,428.15,6,170690,0.55
363.15,433.15,6,170690,0.55
363.15,413.15,8,170690,0.55
363.15,418.15,8,170690,0.55
363.15,423.15,8,170690,0.55
363.15,428.15,8,170690,0.55
363.15,433.15,8,170690,0.55
363.15,413.15,10,170690,0.55
363.15,418.15,10,170690,0.55
363.15,423.15,10,170690,0.55
363.15,428.15,10,170690,0.55
363.15,433.15,10,170690,0.55
363.15,413.15,12,170690,0.55
363.15,418.15,12,170690,0.55
363.15,423.15,12,170690,0.55
363.15,428.15,12,170690,0.55
363.15,433.15,12,170690,0.55
363.15,413.15,14,170690,0.55
363.15,418.15,14,170690,0.55
363.15,423.15,14,170690,0.55
363.15,428.15,14,170690,0.55
363.15,433.15,14,170690,0.55
363.15,413.15,16,170690,0.55
363.15,418.15,16,170690,0.55
363.15,423.15,16,170690,0.55
363.15,428.15,16,170690,0.55
363.15,433.15,16,170690,0.55
363.15,413.15,18,170690,0.55
363.15,418.15,18,170690,0.55
363.15,423.15,18,170690,0.55
363.15,428.15,18,170690,0.55
363.15,433.15,18,170690,0.55
363.15,413.15,20,170690,0.55
363.15,418.15,20,170690,0.55
363.15,423.15,20,170690,0.55
363.15,428.15,20,170690,0.55
363.15,433.15,20,170690,0.55
363.15,413.15,22,170690,0.55
363.15,418.15,22,170690,0.55
363.15,423.15,22,170690,0.55
363.15,428.15,22,170690,0.55
363.15,433.15,22,170690,0.55
363.15,413.15,24,170690,0.55
363.15,418.15,24,170690,0.55
363.15,423.15,24,170690,0.55
363.15,428.15,24,170690,0.55
363.15,433.15,24,170690,0.55
363.15,413.15,0,150025,0.1
363.15,418.15,0,150025,0.1
363.15,423.15,0,150025,0.1
363.15,428.15,0,150025,0.1
363.15,433.15,0,150025,0.1
363.15,413.15,2,150025,0.1
363.15,418.15,2,150025,0.1
363.15,423.15,2,150025,0.1
363.15,428.15,2,150025,0.1
363.15,433.15,2,150025,0.1
363.15,413.15,4,150025,0.1
363.15,418.15,4,150025,0.1
363.15,423.15,4,150025,0.1
363.15,428.15,4,150025,0.1
363.15,433.15,4,150025,0.1
363.15,413.15,6,150025,0.1
363.15,418.15,6,150025,0.1
363.15,423.15,6,150025,0.1
363.15,428.15,6,150025,0.1
363.15,433.15,6,150025,0.1
363.15,413.15,8,150025,0.1
363.15,418.15,8,150025,0.1
363.15,423.15,8,150025,0.1
363.15,428.15,8,150025,0.1
363.15,433.15,8,150025,0.1
363.15,413.15,10,150025,0.1
363.15,418.15,10,150025,0.1
363.15,423.15,10,150025,0.1
363.15,428.15,10,150025,0.1
363.15,433.15,10,150025,0.1
363.15,413.15,12,150025,0.1
363.15,418.15,12,150025,0.1
363.15,423.15,12,150025,0.1
363.15,428.15,12,150025,0.1
363.15,433.15,12,150025,0.1
363.15,413.15,14,150025,0.1
363.15,418.15,14,150025,0.1
363.15,423.15,14,150025,0.1
363.15,428.15,14,150025,0.1
363.15,433.15,14,150025,0.1
363.15,413.15,16,150025,0.1
363.15,418.15,16,150025,0.1
363.15,423.15,16,150025,0.1
363.15,428.15,16,150025,0.1
363.15,433.15,16,150025,0.1
363.15,413.15,18,150025,0.1
363.15,418.15,18,150025,0.1
363.15,423.15,18,150025,0.1
363.15,428.15,18,150025,0.1
363.15,433.15,18,150025,0.1
363.15,413.15,20,150025,0.1
363.15,418.15,20,150025,0.1
363.15,423.15,20,150025,0.1
363.15,428.15,20,150025,0.1
363.15,433.15,20,150025,0.1
363.15,413.15,22,150025,0.1
363.15,418.15,22,150025,0.1
363.15,423.15,22,150025,0.1
363.15,428.15,22,150025,0.1
363.15,433.15,22,150025,0.1
363.15,413.15,24,150025,0.1
363.15,418.15,24,150025,0.1
363.15,423.15,24,150025,0.1
363.15,428.15,24,150025,0.1
363.15,433.15,24,150025,0.1
363.15,413.15,0,150025,0.15000000000000002
363.15,418.15,0,150025,0.15000000000000002
363.15,423.15,0,150025,0.15000000000000002
363.15,428.15,0,150025,0.15000000000000002
363.15,433.15,0,150025,0.15000000000000002
363.15,413.15,2,150025,0.15000000000000002
363.15,418.15,2,150025,0.15000000000000002
363.15,423.15,2,150025,0.15000000000000002
363.15,428.15,2,150025,0.15000000000000002
363.15,433.15,2,150025,0.15000000000000002
363.15,413.15,4,150025,0.15000000000000002
363.15,418.15,4,150025,0.15000000000000002
363.15,423.15,4,150025,0.15000000000000002
363.15,428.15,4,150025,0.15000000000000002
363.15,433.15,4,150025,0.15000000000000002
363.15,413.15,6,150025,0.15000000000000002
363.15,418.15,6,150025,0.15000000000000002
363.15,423.15,6,150025,0.15000000000000002
363.15,428.15,6,150025,0.15000000000000002
363.15,433.15,6,150025,0.15000000000000002
363.15,413.15,8,150025,0.15000000000000002
363.15,418.15,8,150025,0.15000000000000002
363.15,423.15,8,150025,0.15000000000000002
363.15,428.15,8,150025,0.15000000000000002
363.15,433.15,8,150025,0.15000000000000002
363.15,413.15,10,150025,0.15000000000000002
363.15,418.15,10,150025,0.15000000000000002
363.15,423.15,10,150025,0.15000000000000002
363.15,428.15,10,150025,0.15000000000000002
363.15,433.15,10,150025,0.15000000000000002
363.15,413.15,12,150025,0.15000000000000002
363.15,418.15,12,150025,0.15000000000000002
363.15,423.15,12,150025,0.15000000000000002
363.15,428.15,12,150025,0.15000000000000002
363.15,433.15,12,150025,0.15000000000000002
363.15,413.15,14,150025,0.15000000000000002
363.15,418.15,14,150025,0.15000000000000002
363.15,423.15,14,150025,0.15000000000000002
363.15,428.15,14,150025,0.15000000000000002
363.15,433.15,14,150025,0.15000000000000002
363.15,413.15,16,150025,0.15000000000000002
363.15,418.15,16,150025,0.15000000000000002
363.15,423.15,16,150025,0.15000000000000002
363.15,428.15,16,150025,0.15000000000000002
363.15,433.15,16,150025,0.15000000000000002
363.15,413.15,18,150025,0.15000000000000002
363.15,418.15,18,150025,0.15000000000000002
363.15,423.15,18,150025,0.15000000000000002
363.15,428.15,18,150025,0.15000000000000002
363.15,433.15,18,150025,0.15000000000000002
363.15,413.15,20,150025,0.15000000000000002
363.15,418.15,20,150025,0.15000000000000002
363.15,423.15,20,150025,0.15000000000000002
363.15,428.15,20,150025,0.15000000000000002
363.15,433.15,20,150025,0.15000000000000002
363.15,413.15,22,150025,0.15000000000000002
363.15,418.15,22,150025,0.15000000000000002
363.15,423.15,22,150025,0.15000000000000002
363.15,428.15,22,150025,0.15000000000000002
363.15,433.15,22,150025,0.15000000000000002
363.15,413.15,24,150025,0.15000000000000002
363.15,418.15,24,150025,0.15000000000000002
363.15,423.15,24,150025,0.15000000000000002
363.15,428.15,24,150025,0.15000000000000002
363.15,433.15,24,150025,0.15000000000000002
363.15,413.15,0,150025,0.2
363.15,418.15,0,150025,0.2
363.15,423.15,0,150025,0.2
363.15,428.15,0,150025,0.2
363.15,433.15,0,150025,0.2
363.15,413.15,2,150025,0.2
363.15,418.15,2,150025,0.2
363.15,423.15,2,150025,0.2
363.15,428.15,2,150025,0.2
363.15,433.15,2,150025,0.2
363.15,413.15,4,150025,0.2
363.15,418.15,4,150025,0.2
363.15,423.15,4,150025,0.2
363.15,428.15,4,150025,0.2
363.15,433.15,4,150025,0.2
363.15,413.15,6,150025,0.2
363.15,418.15,6,150025,0.2
363.15,423.15,6,150025,0.2
363.15,428.15,6,150025,0.2
363.15,433.15,6,150025,0.2
363.15,413.15,8,150025,0.2
363.15,418.15,8,150025,0.2
363.15,423.15,8,150025,0.2
363.15,428.15,8,150025,0.2
363.15,433.15,8,150025,0.2
363.15,413.15,10,150025,0.2
363.15,418.15,10,150025,0.2
363.15,423.15,10,150025,0.2
363.15,428.15,10,150025,0.2
363.15,433.15,10,150025,0.2
363.15,413.15,12,150025,0.2
363.15,418.15,12,150025,0.2
363.15,423.15,12,150025,0.2
363.15,428.15,12,150025,0.2
363.15,433.15,12,150025,0.2
363.15,413.15,14,150025,0.2
363.15,418.15,14,150025,0.2
363.15,423.15,14,150025,0.2
363.15,428.15,14,150025,0.2
363.15,433.15,14,150025,0.2
363.15,413.15,16,150025,0.2
363.15,418.15,16,150025,0.2
363.15,423.15,16,150025,0.2
363.15,428.15,16,150025,0.2
363.15,433.15,16,150025,0.2
363.15,413.15,18,150025,0.2
363.15,418.15,18,150025,0.2
363.15,423.15,18,150025,0.2
363.15,428.15,18,150025,0.2
363.15,433.15,18,150025,0.2
363.15,413.15,20,150025,0.2
363.15,418.15,20,150025,0.2
363.15,423.15,20,150025,0.2
363.15,428.15,20,150025,0.2
363.15,433.15,20,150025,0.2
363.15,413.15,22,150025,0.2
363.15,418.15,22,150025,0.2
363.15,423.15,22,150025,0.2
363.15,428.15,22,150025,0.2
363.15,433.15,22,150025,0.2
363.15,413.15,24,150025,0.2
363.15,418.15,24,150025,0.2
363.15,423.15,24,150025,0.2
363.15,428.15,24,150025,0.2
363.15,433.15,24,150025,0.2
363.15,413.15,0,150025,0.25
363.15,418.15,0,150025,0.25
363.15,423.15,0,150025,0.25
363.15,428.15,0,150025,0.25
363.15,433.15,0,150025,0.25
363.15,413.15,2,150025,0.25
363.15,418.15,2,150025,0.25
363.15,423.15,2,150025,0.25
363.15,428.15,2,150025,0.25
363.15,433.15,2,150025,0.25
363.15,413.15,4,150025,0.25
363.15,418.15,4,150025,0.25
363.15,423.15,4,150025,0.25
363.15,428.15,4,150025,0.25
363.15,433.15,4,150025,0.25
363.15,413.15,6,150025,0.25
363.15,418.15,6,150025,0.25
363.15,423.15,6,150025,0.25
363.15,428.15,6,150025,0.25
363.15,433.15,6,150025,0.25
363.15,413.15,8,150025,0.25
363.15,418.15,8,150025,0.25
363.15,423.15,8,150025,0.25
363.15,428.15,8,150025,0.25
363.15,433.15,8,150025,0.25
363.15,413.15,10,150025,0.25
363.15,418.15,10,150025,0.25
363.15,423.15,10,150025,0.25
363.15,428.15,10,150025,0.25
363.15,433.15,10,150025,0.25
363.15,413.15,12,150025,0.25
363.15,418.15,12,150025,0.25
363.15,423.15,12,150025,0.25
363.15,428.15,12,150025,0.25
363.15,433.15,12,150025,0.25
363.15,413.15,14,150025,0.25
363.15,418.15,14,150025,0.25
363.15,423.15,14,150025,0.25
363.15,428.15,14,150025,0.25
363.15,433.15,14,150025,0.25
363.15,413.15,16,150025,0.25
363.15,418.15,16,150025,0.25
363.15,423.15,16,150025,0.25
363.15,428.15,16,150025,0.25
363.15,433.15,16,150025,0.25
363.15,413.15,18,150025,0.25
363.15,418.15,18,150025,0.25
363.15,423.15,18,150025,0.25
363.15,428.15,18,150025,0.25
363.15,433.15,18,150025,0.25
363.15,413.15,20,150025,0.25
363.15,418.15,20,150025,0.25
363.15,423.15,20,150025,0.25
363.15,428.15,20,150025,0.25
363.15,433.15,20,150025,0.25
363.15,413.15,22,150025,0.25
363.15,418.15,22,150025,0.25
363.15,423.15,22,150025,0.25
363.15,428.15,22,150025,0.25
363.15,433.15,22,150025,0.25
363.15,413.15,24,150025,0.25
363.15,418.15,24,150025,0.25
363.15,423.15,24,150025,0.25
363.15,428.15,24,150025,0.25
363.15,433.15,24,150025,0.25
363.15,413.15,0,150025,0.30000000000000004
363.15,418.15,0,150025,0.30000000000000004
363.15,423.15,0,150025,0.30000000000000004
363.15,428.15,0,150025,0.30000000000000004
363.15,433.15,0,150025,0.30000000000000004
363.15,413.15,2,150025,0.30000000000000004
363.15,418.15,2,150025,0.30000000000000004
363.15,423.15,2,150025,0.30000000000000004
363.15,428.15,2,150025,0.30000000000000004
363.15,433.15,2,150025,0.30000000000000004
363.15,413.15,4,150025,0.30000000000000004
363.15,418.15,4,150025,0.30000000000000004
363.15,423.15,4,150025,0.30000000000000004
363.15,428.15,4,150025,0.30000000000000004
363.15,433.15,4,150025,0.30000000000000004
363.15,413.15,6,150025,0.30000000000000004
363.15,418.15,6,150025,0.30000000000000004
363.15,423.15,6,150025,0.30000000000000004
363.15,428.15,6,150025,0.30000000000000004
363.15,433.15,6,150025,0.30000000000000004
363.15,413.15,8,150025,0.30000000000000004
363.15,418.15,8,150025,0.30000000000000004
363.15,423.15,8,150025,0.30000000000000004
363.15,428.15,8,150025,0.30000000000000004
363.15,433.15,8,150025,0.30000000000000004
363.15,413.15,10,150025,0.30000000000000004
363.15,418.15,10,150025,0.30000000000000004
363.15,423.15,10,150025,0.30000000000000004
363.15,428.15,10,150025,0.30000000000000004
363.15,433.15,10,150025,0.30000000000000004
363.15,413.15,12,150025,0.30000000000000004
363.15,418.15,12,150025,0.30000000000000004
363.15,423.15,12,150025,0.30000000000000004
363.15,428.15,12,150025,0.30000000000000004
363.15,433.15,12,150025,0.30000000000000004
363.15,413.15,14,150025,0.30000000000000004
363.15,418.15,14,150025,0.30000000000000004
363.15,423.15,14,150025,0.30000000000000004
363.15,428.15,14,150025,0.30000000000000004
363.15,433.15,14,150025,0.30000000000000004
363.15,413.15,16,150025,0.30000000000000004
363.15,418.15,16,150025,0.30000000000000004
363.15,423.15,16,150025,0.30000000000000004
363.15,428.15,16,150025,0.30000000000000004
363.15,433.15,16,150025,0.30000000000000004
363.15,413.15,18,150025,0.30000000000000004
363.15,418.15,18,150025,0.30000000000000004
363.15,423.15,18,150025,0.30000000000000004
363.15,428.15,18,150025,0.30000000000000004
363.15,433.15,18,150025,0.30000000000000004
363.15,413.15,20,150025,0.30000000000000004
363.15,418.15,20,150025,0.30000000000000004
363.15,423.15,20,150025,0.30000000000000004
363.15,428.15,20,150025,0.30000000000000004
363.15,433.15,20,150025,0.30000000000000004
363.15,413.15,22,150025,0.30000000000000004
363.15,418.15,22,150025,0.30000000000000004
363.15,423.15,22,150025,0.30000000000000004
363.15,428.15,22,150025,0.30000000000000004
363.15,433.15,22,150025,0.30000000000000004
363.15,413.15,24,150025,0.30000000000000004
363.15,418.15,24,150025,0.30000000000000004
363.15,423.15,24,150025,0.30000000000000004
363.15,428.15,24,150025,0.30000000000000004
363.15,433.15,24,150025,0.30000000000000004
363.15,413.15,0,150025,0.35000000000000003
363.15,418.15,0,150025,0.35000000000000003
363.15,423.15,0,150025,0.35000000000000003
363.15,428.15,0,150025,0.35000000000000003
363.15,433.15,0,150025,0.35000000000000003
